,title,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
75,STARWARS Empireat War GoldPack,50883047,english,"One of my favorite games of all time. Back in 2008, I think, I got my hands on a CD containing the game prior to obtaining the steam version, and I played it for a really really long time.
While I personally favor the standard EaW without the FOC-Expansion, I must say that it's pretty much obligatory to buy the DLC - just because of the amount of fantastic mods one gets access to (shoutout to Republic At War).

SW:EAW(FOC) provides you with countless hours of game experience. Wether you want to hone the perfect ground based assault tactics, conquer the entire galaxy in a massive campaign or, simply, just want to experience some good 'ol Star Wars vibes, this game is my go-to for it.
The basis, EAW, is rock-solid, straightforward and very immersive. While other strategy games definitely add more to it with mechanics like harvesting special resources, obtaining diplomatic relationships, customizable units etc. and very well do many aspects even better, to me, SW:EAW sticks out because within it's borders, it allows you a lot of freedom to play around. 

Your primary objective is to get credits by any means necessary, in order to allow you to reinforce your army. Secondly, you are required to expand across the galaxy due to a max. population threshold. In the early stages of a campaign, this measure always creates a certain tension; you never know if your decision to unlock a certain unit, your assault on this specific planet and so on might just bite you in your butt a couple of minutes later.
The different properties of every planet are done in a simple, but, to me, great way.
The battles themselves are fun. Plain and simple. While I do think that in the original, some things might be a bit unbalanced (empire: 1 AT-AT for heavy firepower, 1 AT-AA as anti-air/rocket, SPM-Ats for Anti-Infantry and anything else for suppressive fire/advancing is the meta strategy I came up with to ensure victory in pretty much any cenario), there are still many options for the other fraction to retaliate and even push back your seemingly perfect assault/defense. 

The expansion pack, however, adds enough content that I would pretty much regard it as it's own game.
Honestly, I did not mess around with FOC as much as EAW (since on my original CD, the FOC-Expansion was corrupted, sadly), but it manages to add just the right amount of complexity (corruption, different means of gaining resources, a wonderfully creative concept of expanding your influence across the galaxy via requiring you at several occasions to complete mini-missions) which the original was lacking to make it better in any way - even if it's not as straightforward any longer.
The new units, campagnes and systems are brilliant. Even though the imbalance continues in the DLC (looking at your spaceships, Zann-Empire), personally, I think it's more than manageable - especially if you like a challenge from time to time.



All in all I have to say: I'm not a fan of strategy games, never was, probably never will be. But SW:EAW(FOC) is the exception to the rule. 
I definitely recommend buying, at any price given. Even without the workshops' mods to FOC, it is worth every penny and I never regretted buying. It was a long ride and I'm happy to continue it for even more years.",1558950831,1558950831,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,97,15,13263,0,12769,1576658797
76,STARWARS Empireat War GoldPack,50879619,english,"Very good game .as a star wars fan this is pretty much my dream game since you can controll a army on the starwars universe. The graphics are also on the sweetspot between ""runs bad but looks good"" and ""runs well but looks bad""
Even my laptoo wich doesnt run games really well can handle it.and there are really great mods too. In conclusion: really good game",1558934870,1558934870,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,14,3,8134,0,6358,1589184026
77,STARWARS Empireat War GoldPack,19812743,english,"Awesome game, I used to have this on CD before I got steam, but I would say I've spent at least 500 hours on this game, over a period of 7-8 years. The Game has a lot to offer and I find it incredible that despite being made a fair while ago it still holds up today as a great game.  It's an easy game to understand, it was my first PC game and I never had trouble understanding how to play. I love being the Empire and crushing filthy rebels with my fleet of Star Destroyers, and when that doesn't work, when there's dirt you just can't quite get, there is always the Death Star to help you get those hard to reach places. The multiplayer has been down for a while now but by downloading something like Game Ranger which is what I use, you can still play online. I know there's modding for the game but it's not very clear how to properly install it and I've never gotten it to work. There's a fun campaign for both rebels and empire and also just good old galactic conquest maps and skirmish modes where you can completely decide how you play.
9/10- Would clean the galaxy of Rebel Scum again

This review needs a edit since several factors have changed. Since I first wrote the review you can now play multiplayer with friends without having to run an extra program which makes life a lot easier and the games mods are now available in the steam workshop
which also makes life a whole lot easier and helps give the game new life. 
10/10- Would remove the naval cap with mods to destroy the rebel base with a thousand ships again.",1450648307,1558820061,TRUE,2,0,0.523809552,0,TRUE,FALSE,FALSE,7.65612E+16,136,10,7309,0,3233,1559022130
78,STARWARS Empireat War GoldPack,50836204,english,"Still amazing 13 years after release. Especially with the AMAZING mod community. Probably top 5 in the world up there with skyrim and sins of a solar empire for epic and game changing mods.

Can't wait to try the new remake mod that just came out on moddb.",1558797670,1558797670,TRUE,1,0,0.496607304,0,TRUE,FALSE,FALSE,7.65612E+16,777,73,1314,517,462,1601610856
79,STARWARS Empireat War GoldPack,50823138,english,GG,1558766761,1558766761,TRUE,11,1,0.629614294,0,TRUE,FALSE,FALSE,7.65612E+16,353,77,4088,0,3695,1576297874
80,STARWARS Empireat War GoldPack,50821048,english,Licherally unplayable.,1558760009,1558760009,FALSE,0,3,0.401581973,0,TRUE,FALSE,FALSE,7.65612E+16,33,17,937,0,233,1577930462
81,STARWARS Empireat War GoldPack,31450591,english,"i cant recommend this game i did in the past before the ""Devs"" came back and broke the game it is unstable and has many many glitches and even more unstable when running on a powerful computer which makes no sense but part rating is part rating this game just died go play stellaris or some thing dont bother with this",1493505165,1558759836,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,26,8,11821,0,3647,1573510931
82,STARWARS Empireat War GoldPack,50816477,english,"Solid game even in 2019, add mods like EAW Remade or Thrawn's Revenge and it may as well be a new release.

I jest, it's a complete game; way less buggy and doesn't keep asking you to buy stuff.",1558745020,1558745020,TRUE,10,1,0.618088245,0,TRUE,FALSE,FALSE,7.65612E+16,140,14,21654,25,10468,1601335365
83,STARWARS Empireat War GoldPack,50803189,english,"The game feels like a watered down Men of War with a Star Wars skin. The ground combat is pretty ok, but the space combat is where this game truly shines.",1558708065,1558708065,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,473,442,128,0,114,1558708971
84,STARWARS Empireat War GoldPack,50778027,english,Love it.,1558602705,1558602705,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,140,16,5014,0,5010,1562360443
85,STARWARS Empireat War GoldPack,50762695,english,"You haven´t aged one day ...
One of the best Star Wars games today. Despite it beeing 13 years old now the gameplay is still up to date and even easier to learn than current Total War games. Vanilla wise the graphic has aged acordingly, but with mods like the ""Empire at War Remake"" even the visuals are still stunning. 
The game splits in 3 parts. Space combat, Ground combat and Galaxy Managment. Everything in realtime not a roundbased overmap ala total war

Modding is an essential but not nessecary part of this game and its easier now than ever, thanks to steam workshop. Mods differ from some ease of life things to complete conversions or mods that could be the whole sequal. Want a 40k space battle? No, problem. Want to fight with CIS against the First Order ? No poblem. My personal recommedation would be the ""Battlefront Commander"" mod
Multiplayer is still active and possible without any 3rd party programms thanks to steam

Now go out there build Star Destroyers and make rebels hate  their life",1558513639,1558513639,TRUE,4,2,0.543568492,0,TRUE,FALSE,FALSE,7.65612E+16,95,2,5603,0,5082,1597153901
86,STARWARS Empireat War GoldPack,50758855,english,every time i try to start the game it says star wars empire at war has stopped working i tried looking up youtube videos but all that did is make it clear that im the only one with this problem i tired looking down in the comments and looking at community but that didnt help can someone please help me i just go this game today and ive wanted to play it for a while now but no matter what i do i cant get it to work,1558484508,1558484508,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,20,1,23860,130,16,1602085192
